-1.5424,14.507,4.5542,0.019665,-0.056481,-0.0093708,-0.034248,0.0095919,-0.015317,-2.845,17.5,2.9,24085,1,1,0
-0.43088,14.172,4.9381,-0.11839,-0.00404,-0.028,-0.014275,0.0074075,0.0049953,-2.845,17.5,2.9,24287,1,1,0
0.62832,14.221,4.5212,0.039886,0.017822,-0.02328,0.031628,-0.00063385,-0.0037793,-2.845,17.5,2.9,24561,1,1,0
-7.5872,16.406,7.7618,0.19473,-0.050604,0.05284,0.033206,-9.937e-05,0.0079281,-10.255,15.75,9.505,17052,1,1,0
-9.2177,15.765,8.7452,0.033846,-0.051129,0.10921,-0.049798,0.01155,0.0035312,-10.255,15.75,9.505,17258,1,1,0
-8.7962,15.165,9.875,-0.20723,-0.019842,0.161,-0.036749,0.0089476,0.0069787,-10.255,15.75,9.505,17465,1,1,0
-0.7172,20.241,2.4234,0.047358,-0.18816,-0.039735,0.0086445,-0.023026,-0.0075009,-1.22,20.5,2.65,22730,1,2,0
-0.59142,18.25,3.1335,0.0018196,-0.55568,0.018039,0.00049216,-0.024595,0.011992,-1.22,20.5,2.65,22889,1,2,0
-3.0849,20.988,3.3165,-0.30221,0.01115,0.043821,-0.0305,0.11763,0.0084948,-1.22,20.5,2.65,23099,1,2,1
-0.79024,16.631,2.75,-0.038187,-0.14659,-0.038422,0.062154,-0.050918,-0.021885,-0.945,16.5,2.6,23272,1,2,0
-0.76015,18.027,2.5928,0.29519,-0.13219,-0.052438,0.042319,0.021834,-0.0086613,-0.945,16.5,2.6,23458,1,2,0
-2.2733,18.626,2.7454,0.010325,0.14194,-0.041475,-0.061182,0.043336,0.0084122,-0.945,16.5,2.6,23664,1,2,0
-1.2488,15.098,2.6093,-0.15087,-0.34922,-0.067455,-0.010346,-0.081153,0.0036848,-0.945,16.5,2.6,23850,1,2,0
-1.1458,17.41,2.4099,-0.054871,-0.15195,-0.035074,0.037744,0.062669,0.0055248,-0.945,16.5,2.6,24015,1,2,0
-1.5146,17.591,2.0752,0.097854,0.14065,0.01142,0.025637,0.035316,-0.0014169,-0.945,16.5,2.6,24241,1,2,0
-2.2053,16.254,2.2163,0.038129,-0.045942,0.0068107,-0.018581,-0.038865,-0.0022446,-0.945,16.5,2.6,24396,1,2,0
-1.8049,15.925,2.6074,-0.025576,-0.23903,0.02783,-0.003027,-0.014403,0.0048268,-0.945,16.5,2.6,24550,1,2,0
-1.0603,16.046,3.4905,0.30354,-0.24604,-0.18662,0.051342,-0.032672,-0.031982,-3.41,20.5,4.315,22853,1,1,0
0.12027,16.698,2.8419,0.55773,0.11014,-0.19754,0.0097062,0.065298,6.6966e-05,-3.41,20.5,4.315,23014,1,1,0
-1.4348,16.011,3.5347,-0.061587,0.06487,0.0040641,-0.11327,-0.013035,0.048573,-3.41,20.5,4.315,23189,1,1,0
0.87195,17.063,2.1316,-0.057509,0.048734,-0.054085,0.022377,-0.013784,-0.014697,-3.41,20.5,4.315,23432,1,1,0
-2.6559,16.858,3.0634,-0.41856,-0.1032,-0.024387,-0.039962,-0.014749,0.022038,-3.41,20.5,4.315,23628,1,1,1
-1.9697,18.641,2.5054,-0.21855,0.062639,0.016808,0.073028,0.025035,-0.00012387,-1.8725,17.125,2.22,23814,1,1,0
-1.484,18.255,1.5259,0.43685,0.023574,-0.047716,0.090633,-0.019739,-0.032462,-1.8725,17.125,2.22,23925,1,1,0
-3.4698,17.3,2.4077,0.18651,-0.18329,-0.012822,-0.075246,-0.015431,0.013301,-1.8725,17.125,2.22,24036,1,1,0
-0.49415,19.038,1.6829,0.1728,0.068367,-0.066215,0.00085667,0.039288,-0.010399,-1.8725,17.125,2.22,24286,1,1,0
-0.14207,17.964,2.0765,0.030032,-0.01359,-0.0090689,-0.023132,-0.022113,0.014259,-1.8725,17.125,2.22,24436,1,1,0
-0.81987,16.481,2.7103,-0.16846,-0.36896,0.09847,-0.015231,-0.036724,0.01895,-1.8725,17.125,2.22,24587,1,1,0
0.10804,21.276,2.5176,0.24236,0.49035,-0.16813,0.041145,0.09006,-0.028901,-1.66,16,3.35,17893,2,1,0
1.0175,22.837,2.1018,0.22877,0.67673,-0.091563,-0.0199,-0.029253,0.016647,-1.66,16,3.35,18089,2,1,0
0.86354,19.878,2.3108,0.041104,-0.34605,-0.0042957,-0.034238,-0.16875,0.018202,-1.66,16,3.35,18259,2,1,0
1.7597,20.768,1.9007,0.12028,-0.67399,-0.020572,0.023564,0.01169,-0.0056798,-1.66,16,3.35,18436,2,1,0
-0.34998,20.408,2.2378,-0.20442,-0.19903,-0.037523,-0.041817,0.10679,0.0075231,-1.66,16,3.35,18621,2,1,0
1.7963,17.616,1.6829,-0.093326,-0.11676,-0.05428,0.046224,-0.0019565,-0.0044218,-1.66,16,3.35,18828,2,1,0
1.7895,18.629,1.2193,0.21423,0.03425,-0.04682,0.049543,0.024474,-0.0069864,-1.66,16,3.35,19045,2,1,0
-0.13878,17.595,1.8448,-0.044745,-0.075962,0.035371,-0.04876,-0.015316,0.018215,-1.66,16,3.35,19164,2,1,0
0.97836,19.829,1.4861,-0.032317,0.12774,0.019687,0.018943,0.026675,-0.0075082,-1.66,16,3.35,19391,2,1,0
0.47867,16.496,1.7678,-0.052982,-0.31015,-0.0095246,-0.00011088,-0.069722,-0.0030524,-1.66,16,3.35,19538,2,1,0
0.46629,15.425,2.0669,-0.024612,-0.55821,0.003322,0.018123,0.0041604,0.0033834,-1.66,16,3.35,19721,2,1,0
-0.47495,20.457,2.6935,0.069543,-0.51937,-0.010092,0.012342,-0.078228,-0.0025605,-4.935,20.5,3.405,23027,1,2,0
-3.0302,19.404,3.2515,-0.27927,-0.86308,0.013146,-0.042214,0.018709,0.015771,-4.935,20.5,3.405,23188,1,2,0
-3.4019,21.678,2.8147,-0.32962,0.078528,-0.035319,0.033811,0.16903,-0.0066501,-4.935,20.5,3.405,23331,1,2,0
-1.9212,15.24,2.3279,0.1213,-0.27019,-0.049725,0.081811,-0.083912,-0.013671,-4.935,20.5,3.405,23534,1,2,0
-3.4072,16.16,2.412,0.28549,-0.35464,-0.028234,0.0063766,0.029987,-0.0010005,-4.935,20.5,3.405,23716,1,2,0
-3.7636,20.747,2.5763,0.0039612,0.56766,0.033121,-0.049858,0.13546,0.01127,-4.935,20.5,3.405,23952,1,2,0
-5.9162,22.676,6.7129,-0.29472,0.42808,0.17935,-0.048369,0.079681,0.029014,-3.865,15.75,5.075,26704,1,2,1
-5.7025,19.318,6.6775,-0.20457,-0.040753,0.079976,0.02487,-0.10971,-0.028281,-6.945,16.25,7.2125,26862,1,2,0
-6.6366,16.901,7.5193,-0.12174,-0.68,-0.0062057,0.014279,-0.053752,-0.0098469,-6.945,16.25,7.2125,27020,1,2,0
-5.5567,16.784,7.5941,0.1175,-0.37848,0.0089278,0.041297,0.097577,-0.0044768,-6.945,16.25,7.2125,27293,1,2,0
-1.5454,17.586,3.9961,-0.014461,0.14929,-0.098982,-0.0016587,0.033217,-0.017376,-3.105,16.5,3.775,12380,1,1,0
-0.80204,17.711,3.6564,-0.049506,0.1942,-0.11747,-0.0013818,-0.012646,0.0051384,-3.105,16.5,3.775,12584,1,1,0
0.20827,17.53,3.1117,0.16939,-0.066411,-0.053045,0.038352,-0.045304,0.0061678,-3.105,16.5,3.775,12823,1,1,0
-2.4697,17.645,4.0167,-0.084392,-0.22587,0.10475,-0.042404,0.001831,0.02769,-3.105,16.5,3.775,12941,1,1,0
-1.8816,17.402,3.777,-0.10361,-0.13462,0.080572,0.010315,0.023396,-0.012946,-3.105,16.5,3.775,13150,1,1,0
-0.48967,17.748,3.457,0.16207,0.10354,-0.039131,0.037681,0.028026,-0.027579,-3.105,16.5,3.775,13312,1,1,0
-0.89749,16.606,3.4748,0.054412,0.024416,-0.11633,-0.034668,-0.021397,-0.0035866,-3.105,16.5,3.775,13521,1,1,0
-0.37075,15.876,3.8063,-0.10799,-0.21288,-0.038633,-0.011218,-0.025844,0.022557,-3.105,16.5,3.775,13703,1,1,0
-0.63069,17.198,3.4381,-0.05078,-0.054898,0.033221,0.025134,0.039522,0.0055426,-3.105,16.5,3.775,13864,1,1,0
-0.56884,16.815,2.9071,0.12,0.058108,-0.026699,0.020784,0.0078141,-0.018625,-3.105,16.5,3.775,14098,1,1,0
-0.25345,16.925,3.1836,0.096129,0.055851,-0.020234,-0.012601,-0.0059067,0.0032065,-3.105,16.5,3.775,14256,1,1,0
-0.38736,16.843,3.0119,-0.037045,-0.033402,-0.051503,-0.022008,-0.014824,-0.00090419,-3.105,16.5,3.775,14441,1,1,0
-0.53937,16.745,3.1516,-0.16756,-0.11774,-0.033339,-0.0046387,-0.0057208,0.010065,-3.105,16.5,3.775,14612,1,1,0
-0.96117,18.14,3.1438,-0.12625,0.061321,0.037789,0.02751,0.030817,0.0082909,-3.105,16.5,3.775,14754,1,1,0
-1.5464,19.572,2.7045,0.030126,0.2751,0.011739,0.025626,0.013386,-0.014139,-3.105,16.5,3.775,15020,1,1,0
-1.1657,17.99,2.7111,0.14277,-0.077444,-0.041536,0.0065027,-0.06832,-0.010717,-3.105,16.5,3.775,15125,1,1,0
-1.7458,16.103,3.3643,-0.018778,-0.54881,-0.0047029,-0.026302,-0.036591,0.01366,-3.105,16.5,3.775,15284,1,1,0
-0.2531,15.096,6.8785,-0.024012,-0.0087803,-0.04353,-0.0032505,0.0068713,-0.0081335,-2.89,18.25,6.55,21765,1,2,0
0.14911,18.415,9.3539,-0.16437,0.13912,0.27111,-0.0037284,0.0289,0.048095,-2.89,18.25,6.55,21945,1,2,0
-1.3877,16.673,9.0689,-0.12354,0.031115,0.26746,-0.0030268,-0.029169,-0.025418,-2.89,18.25,6.55,22148,1,2,0
0.24055,18.451,5.4985,0.20158,0.26411,-0.61244,0.0016441,0.013853,-0.13628,-2.89,18.25,6.55,22344,1,2,0
3.8994,18.662,8.756,-0.09695,0.31464,-0.15547,-0.016384,-0.0061086,0.12488,-2.89,18.25,6.55,22526,1,2,0
0.15784,17.474,5.8953,-0.090537,-0.34473,0.0047442,0.0057239,-0.092613,0.0060128,-2.89,18.25,6.55,22708,1,2,0
0.27203,19.313,3.7619,0.13856,-0.095299,-0.37181,0.0244,0.063584,-0.058116,-2.89,18.25,6.55,22841,1,2,0
0.43563,16.833,6.0849,-0.19553,-0.18599,0.061451,-0.025871,-0.002373,0.095212,-2.89,18.25,6.55,23044,1,2,0
-1.2781,20.249,3.0421,-0.011592,0.26667,-0.093484,0.032611,0.06462,-0.048022,-2.89,18.25,6.55,23233,1,2,0
0.40907,19.93,2.9,0.17791,0.32756,-0.19314,0.021576,-0.029245,-0.0086091,-2.89,18.25,6.55,23394,1,2,0
-0.5809,16.927,4.9531,-0.050213,-0.51365,0.21206,-0.025289,-0.10971,0.070925,-2.89,18.25,6.55,23604,1,2,0
-0.73642,16.554,4.1138,0.165,-0.68644,0.18288,0.032618,0.033393,-0.03406,-2.89,18.25,6.55,23779,1,2,0
-0.89897,15.5,4.2402,0.012368,-0.11485,-0.096462,-0.046726,0.11068,-0.039626,-2.89,18.25,6.55,23968,1,2,0
0.75155,13.253,4.9094,-0.31215,0.11233,-0.11527,-0.031624,0.014957,0.019697,-2.89,18.25,6.55,24143,1,2,0
1.525,14.594,4.3044,-0.096077,0.18847,-0.01514,0.062888,-0.0036582,0.011137,-2.89,18.25,6.55,24290,1,2,0
-8.5361,15.875,4.822,0.0081772,-0.10765,-0.013311,0.0021144,-0.0096067,-0.003097,-3.955,18,5.285,25977,2,2,1
-6.5718,13.433,3.5768,0.22716,-0.39754,-0.5285,0.0095613,-0.034475,-0.07426,-10.28,14,5.89,26139,2,2,0
-10.159,15.261,8.0725,-0.73223,-0.09414,0.1943,-0.095608,0.10015,0.16583,-10.28,14,5.89,26342,2,2,1
-13.346,14.155,3.8705,-0.55665,-0.015152,-0.019636,0.067503,-0.0072461,-0.069427,-10.185,12.75,3.78,26545,2,2,0
-9.5989,13.035,2.6467,0.55445,-0.084758,-0.38325,0.16509,-0.020551,-0.067437,-10.185,12.75,3.78,26727,2,2,0
-11.785,17.03,3.6245,0.47415,0.39638,-0.079867,-0.058509,0.088608,0.061064,-10.185,12.75,3.78,26945,2,2,0
-10.383,14.219,2.8885,0.31662,-0.039657,0.056837,-0.049771,-0.095452,0.0086182,-10.185,12.75,3.78,27057,2,2,0
-9.2046,14.553,3.2379,0.17066,-0.38706,0.053959,-0.037665,-0.021827,-0.0024357,-10.185,12.75,3.78,27274,2,2,0
5.2794,17.762,5.0549,0.097156,-0.27181,0.25979,0.016944,-0.036966,0.042419,0.875,16.75,2.205,23207,2,1,0
2.2583,16.848,3.8868,-0.0042821,-0.41479,0.09052,-0.039492,0.009309,-0.042198,0.875,16.75,2.205,23390,2,1,0
5.9358,15.87,4.3726,-0.01632,-0.059254,-0.11561,0.0052012,0.060888,-0.023626,0.875,16.75,2.205,23563,2,1,0
6.8292,17.422,4.8031,-0.0081013,0.34247,0.043239,0.013367,0.044096,0.02903,0.875,16.75,2.205,23754,2,1,0
3.6675,17.042,3.7026,-0.30667,0.23225,-0.12255,-0.053673,-0.04656,-0.021288,0.875,16.75,2.205,23955,2,1,0
4.7843,16.366,3.2998,-0.29341,-0.19902,-0.22888,0.036537,-0.06785,0.0023199,0.875,16.75,2.205,24131,2,1,0
3.3184,17.919,2.6946,-0.10638,-0.16227,-0.12301,0.059016,0.033502,0.021911,0.875,16.75,2.205,24292,2,1,0
2.4323,18.819,2.5484,0.14749,0.066397,0.10772,0.050508,0.037538,0.021394,0.875,16.75,2.205,24460,2,1,0
-0.024872,18.032,2.1687,0.03018,0.020997,0.036786,-0.039852,-0.016033,-0.01993,0.875,16.75,2.205,24678,2,1,0
0.6587,17.977,2.2581,-0.20232,-0.041633,-0.13027,-0.027613,-0.012406,-0.01214,0.875,16.75,2.205,24852,2,1,0
3.1061,16.868,2.2744,0.05618,-0.24984,-0.044422,0.068993,-0.025384,0.014777,0.875,16.75,2.205,25042,2,1,0
0.11527,20.736,2.0287,0.0025009,0.24985,0.029993,-0.011495,0.088724,0.0064348,0.875,16.75,2.205,25231,2,1,0
-0.26354,19.275,2.1168,-0.1754,0.17938,0.017543,-0.020391,-0.045792,-0.00062655,0.875,16.75,2.205,25392,2,1,0
1.2124,19.006,2.1941,0.064725,-0.22922,0.02246,0.053502,-0.061084,-0.0054669,0.875,16.75,2.205,25575,2,1,0
-3.3346,22.609,2.3744,0.038779,0.35705,-0.042058,0.0072146,0.067844,-0.0078881,-2.215,16,2.705,25919,1,1,0
-3.4676,18.109,2.8327,-0.033561,-0.12667,-0.082258,-0.013081,-0.10142,-0.00059123,-2.215,16,2.705,26123,1,1,0
-4.1794,17.628,3.1285,-0.13941,-0.60383,-0.015533,0.00092272,-0.027052,0.018476,-2.215,16,2.705,26310,1,1,1
-5.4107,21.97,2.5444,-0.13389,0.24387,-0.028688,0.02134,0.15089,-0.0059708,-4.415,19,2.775,26478,1,1,0
-4.1434,18.462,2.3742,0.111,0.11775,-0.0025706,0.041667,-0.064418,-0.0048751,-4.415,19,2.775,26653,1,1,0
-4.5869,18.241,2.2899,0.26403,-0.29253,-0.027287,0.0055024,-0.046442,-0.0097873,-4.415,19,2.775,26814,1,1,0
-5.1719,17.566,2.5623,0.0081971,-0.33529,-0.05743,-0.04887,0.026603,0.0041354,-4.415,19,2.775,27010,1,1,0
-4.5087,17.648,2.5446,-0.16605,-0.081801,-0.04065,-0.0059933,0.04919,0.0094637,-4.415,19,2.775,27178,1,1,0
-4.3141,16.552,2.3308,-0.059685,-0.050014,0.0030594,0.034364,-0.00092172,0.0025022,-4.415,19,2.775,27367,1,1,0
-5.0262,15.254,2.1605,0.095366,-0.25825,-0.0093421,0.021186,-0.021286,-0.0086154,-4.415,19,2.775,27549,1,1,0
-5.7918,18.795,2.3132,0.0056829,0.28435,0.001887,-0.015976,0.090079,0.002279,-4.415,19,2.775,27732,1,1,0
-5.0792,17.216,2.8656,-0.024944,0.13427,0.10292,0.001737,-0.056356,0.011359,-4.415,19,2.775,27913,1,1,0
-5.4585,15.954,2.3866,0.082126,-0.36275,-0.033465,0.0068706,-0.063743,-0.028659,-4.415,19,2.775,28076,1,1,0
-0.25439,21.649,2.7408,0.056307,0.26246,0.0027807,0.010136,0.052079,-0.00041501,-0.885,18.25,1.98,15424,1,2,0
-1.5972,19.762,2.8599,-0.039953,0.014851,-0.047283,-0.020278,-0.060924,-0.00519,-0.885,18.25,1.98,15682,1,2,0
-0.90035,18.652,2.9568,-0.077239,-0.42465,-0.038613,0.008447,-0.045008,0.0069732,-0.885,18.25,1.98,15829,1,2,0
-0.9607,18.987,2.7184,0.080957,-0.29196,-0.013226,0.036239,0.053672,-0.0010069,-0.885,18.25,1.98,15948,1,2,0
-2.62,17.582,3.2224,-0.12038,-0.12371,0.053115,-0.029693,0.036637,0.012226,-0.885,18.25,1.98,16067,1,2,0
-2.1918,19.099,2.4544,-0.096849,0.23903,-0.058821,0.015218,0.040736,-0.02117,-0.885,18.25,1.98,16338,1,2,1
-0.47647,18.429,2.3904,0.17033,0.12252,-0.05833,0.044492,-0.044036,-0.0029759,0.68,18.25,4.1,16585,1,2,0
0.63574,19.549,4.167,0.39863,-0.10142,0.34839,0.031244,-0.022297,0.045184,0.68,18.25,4.1,16718,1,2,0
-3.0348,20.027,3.4787,0.0079263,-0.02676,0.088604,-0.10943,0.020949,-0.055106,0.68,18.25,4.1,16892,1,2,0
-0.67918,17.336,4.1403,-0.50848,-0.17562,-0.254,-0.060167,-0.03112,-0.019355,0.68,18.25,4.1,17045,1,2,1
2.2157,16.703,3.8086,-0.17072,-0.3073,-0.15346,0.11189,-0.0033536,0.026751,-2.38,13.75,2.665,17326,1,2,0
-1.6983,15.586,3.0371,0.069689,-0.35275,-0.031508,0.038265,0.026541,0.0090715,-2.38,13.75,2.665,17466,1,2,0
-2.5584,17.291,2.6996,0.086247,0.154,0.017809,-0.0019275,0.085534,0.0010266,-2.38,13.75,2.665,17676,1,2,0
-5.9581,23.415,4.8153,0.10447,-0.15539,-0.16752,0.018163,-0.017564,-0.028798,-12.255,20.5,9.75,24325,2,1,0
